time(us),ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
0.0,0.00205,-6.25e-05,0.001625,0.0024000000000000002,0.0010500000000000002,0.0020687500000000003,0.0009,0.0020875,0.00184375,0.00114375,-0.00014375000000000002,0.0012875,-0.0001625,0.0010187500000000001,0.0015875000000000002,0.0020062500000000002,-0.00030000000000000003,-4.3750000000000006e-05,-0.00016875,-0.00204375,-0.0005250000000000001,-0.00255,-0.000125,-0.0008375
0.1,0.00015000000000000001,0.0021375,0.00042500000000000003,0.0007000000000000001,0.0019500000000000001,0.0020687500000000003,0.0014000000000000002,0.0006875,0.00104375,-0.00015625,0.00205625,0.00028750000000000005,0.0015375,0.00211875,0.0014875,0.0018062500000000001,-0.0006000000000000001,0.0007562500000000001,-6.875e-05,-0.00174375,-0.002125,-0.00035000000000000005,-0.002025,-0.0015375
0.2,-0.00035000000000000005,-0.0010625,-0.001975,-0.0021000000000000003,-0.00185,-0.00223125,-0.0023000000000000004,-0.0011125,-0.0009562500000000001,-0.0009562500000000001,-0.00164375,-0.0021125000000000002,-0.0010625,-0.00228125,-0.0017125,-0.00319375,-0.0013,-0.00124375,0.0006312500000000001,0.00085625,0.0027750000000000006,-0.00045,0.0026750000000000003,-0.0014375
0.30000000000000004,-0.00075,0.00023750000000000003,0.000225,-0.0022,0.00055,0.00016875,-0.0007000000000000001,-0.0007125,-0.00175625,-0.0018562500000000003,-0.00014375000000000002,-0.00021250000000000002,-0.0007625,0.00031875,-0.0024125,-0.00099375,0.002,0.00045625000000000006,0.0017312500000000001,0.0015562500000000001,0.001375,0.00335,-0.000225,0.0025625
0.4,0.0019500000000000001,0.0007375000000000001,0.0012250000000000002,0.0016,0.00065,0.00046875,0.0009,0.0018875,0.00174375,0.00174375,0.00065625,0.0027875,0.0012375,0.00121875,0.0016875,0.0018062500000000001,0.0002,0.0007562500000000001,-0.0022687500000000004,-0.00224375,-0.0025250000000000003,-0.0034500000000000004,-0.0012250000000000002,-0.0009375
0.5,0.00075,0.0008375,-7.500000000000001e-05,0.0005,0.00075,0.00056875,-0.0002,-0.0001125,0.00074375,0.00024375000000000002,0.00025625,-0.0009125000000000001,0.0012375,-0.00108125,0.0015875000000000002,0.00100625,-0.0017000000000000001,0.00065625,-6.875e-05,-0.00224375,-0.001425,0.00135,-0.002025,-0.0017375000000000001
0.6000000000000001,-0.0011500000000000002,-0.0007625,0.000225,-0.0025,-0.00025,-0.00163125,-0.0022,-0.0010125,-0.0018562500000000003,-0.0010562500000000001,-0.0014437500000000002,-0.00041250000000000005,-0.0008625000000000001,-0.0009812500000000001,-0.0014125000000000001,-0.00159375,-0.0011,-0.0005437500000000001,0.00023125,0.00195625,0.0021750000000000003,-0.00015000000000000001,0.002375,0.0008625000000000001
0.7000000000000001,0.00015000000000000001,0.0012375,0.001625,0.0005,0.00045,0.0020687500000000003,0.0005,-1.25e-05,0.00124375,-0.0007562500000000001,-0.00024375000000000002,8.750000000000001e-05,-0.0004625,-0.00048125,0.00028750000000000005,-0.00049375,0.0011,5.625e-05,0.0017312500000000001,0.0007562500000000001,7.500000000000001e-05,0.00045,-0.0007250000000000001,0.0005625
0.8,0.00125,0.0006375,-7.500000000000001e-05,0.0012000000000000001,0.00055,0.0013687500000000002,0.0013,0.0015875000000000002,0.00014375000000000002,0.00104375,0.00055625,0.0013875000000000003,0.0011375,0.00181875,0.0012875,0.0022062500000000003,0.0007000000000000001,0.00035625,-0.0011687499999999999,-0.00164375,-0.002925,-0.00235,-0.00042500000000000003,-0.0020375000000000002
0.9,0.00075,-0.0004625,0.000125,-0.0005,-0.00125,-0.00023125,-0.0009,-0.0005125,0.00014375000000000002,0.00034375,0.00055625,-0.0013125,0.00023750000000000003,-0.0018812500000000001,-0.0005125,-0.00099375,-0.0009,0.00015625,-0.00026875,-0.00014375000000000002,0.000275,0.00065,0.00017500000000000003,-0.0001375
