time(us),ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
0.0,-0.00208125,-0.00240625,-0.0025875000000000004,-0.0029375,-0.00016875,-0.0013625,-0.00286875,-0.0012125,-0.00359375,-0.0017625000000000002,-0.00100625,-0.00181875,-0.0010187500000000001,-0.00166875,-0.0035875000000000004,-0.0007625,0.0005625,0.00210625,-0.0014812500000000001,-0.0013625,-0.0025125,-0.0015125000000000002,-0.0024875,-0.00059375
0.1,0.00071875,0.00039375000000000006,0.0020125,0.00036250000000000003,0.0014312500000000002,0.0005375,0.0008312500000000001,0.0005875,0.0020062500000000002,0.0001375,-0.00150625,0.00048125,-0.0009187500000000001,0.00043125000000000005,-0.0001875,-6.25e-05,-0.0024375,6.25e-06,0.00061875,0.0018375000000000002,0.0027875,0.0010875000000000001,0.0036125000000000003,-0.0019937500000000003
0.2,0.00061875,0.00149375,0.0003125,0.0008625000000000001,0.00073125,0.0016375000000000003,0.0034312500000000003,0.0021875,0.00060625,0.0005375,0.00219375,0.00228125,0.0019812500000000004,0.00153125,0.0026125000000000002,0.0027375000000000003,0.0020625,0.00050625,0.0011187500000000002,0.0035375000000000003,0.0017875,0.0024875,0.0007125,0.0032062500000000003
0.30000000000000004,0.00061875,-0.00060625,0.0001125,-0.0009375,-0.00016875,-0.0021625,-0.0017687500000000001,-0.0007125,0.00120625,0.0012375,-0.0013062500000000001,-0.00221875,-0.00031875,-0.0011687499999999999,0.0011125,-0.0020625,0.00026250000000000004,-0.00019375,-0.00078125,-0.0009625,-0.0015125000000000002,-0.0029125,-0.0006875,-0.00109375
0.4,-0.0009812500000000001,-0.0020062500000000002,-0.0012875,-0.0016375000000000003,-0.0017687500000000001,-0.0004625,-0.00296875,-0.0017125,-0.00159375,-0.0020625,-0.00170625,-0.0009187500000000001,-0.00171875,-0.0011687499999999999,-0.0033875000000000003,-0.0022625,0.00036250000000000003,0.00080625,-0.00108125,-0.0012625000000000002,-0.0020125,8.750000000000001e-05,-0.0016875,-0.00039375000000000006
0.5,0.00121875,-6.25e-06,0.0014125000000000001,0.0011625000000000001,0.00133125,0.0014375,0.00103125,0.0008875,0.00120625,0.0013375000000000001,-0.0007062500000000001,0.0009812500000000001,-0.00011875000000000001,0.00033125000000000006,0.0013125,0.0014375,-0.0010375,-0.00149375,0.00021875,0.0004375,0.0023875000000000003,-1.25e-05,0.0030125,-0.00089375
0.6000000000000001,0.00051875,0.0019937500000000003,0.0009125000000000001,0.0015625,-0.0011687499999999999,0.0014375,0.00183125,0.0015875000000000002,0.00140625,0.0007375000000000001,0.0019937500000000003,8.125e-05,0.0011812500000000002,0.00153125,0.0031125000000000002,0.0016375000000000003,0.0013625,0.00040625,0.00211875,0.0019375,0.0008875,0.0026875,-0.0005875,0.00170625
0.7000000000000001,-0.0009812500000000001,-0.0013062500000000001,-0.0006875,-0.0021375,0.00023125,-0.0018625,-0.00106875,-0.0006125000000000001,-0.00109375,0.00023750000000000003,-0.00100625,-0.00121875,0.00068125,-0.0013687500000000002,-8.750000000000001e-05,-0.0013625,0.00026250000000000004,0.00100625,-0.00078125,-0.0019625000000000003,-0.0017125,-0.0032125000000000005,0.0001125,-0.00019375
0.8,-0.00108125,0.0007937500000000001,-0.0013875000000000003,-0.0003375,-0.0011687499999999999,0.0005375,-0.00046875,-0.0007125,-0.00039375000000000006,-0.0008625000000000001,-0.00020625000000000003,-1.8750000000000002e-05,-0.00051875,-0.0006687500000000001,-0.0017875,-0.0018625,-0.0013375000000000001,0.00060625,0.00031875,-0.0021625,-0.0009125000000000001,0.0010875000000000001,-0.0012875,-0.00089375
0.9,0.00071875,0.00039375000000000006,0.0016125,0.0009625,0.0008312500000000001,0.0020375000000000002,3.125e-05,0.0013875000000000003,0.0018062500000000001,0.0014375,0.00059375,0.00138125,0.00038125,0.00043125000000000005,0.0018125,0.0009375,-0.00023750000000000003,-0.00149375,0.0008187500000000001,0.0027375000000000003,0.0035875000000000004,-0.0006125000000000001,0.0028125,0.00050625
