time(us),ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
0.0,0.00047500000000000005,-0.0011937500000000001,-0.00170625,-7.500000000000001e-05,-0.0018625,-0.0019625000000000003,-0.00278125,-0.00229375,-0.0001625,0.00018125000000000001,-0.00209375,-0.002575,-0.00021875,-0.0018375000000000002,-0.00045,-0.0024500000000000004,-0.00044375,-0.00074375,0.00056875,-0.00043125000000000005,0.002575,0.00035625,0.002075,-0.00240625
0.1,-0.002225,-0.00049375,-0.00120625,-0.003375,0.00023750000000000003,-0.0014625,-0.00138125,-0.00159375,-0.0032625,-0.00191875,-0.00039375000000000006,-0.000675,-0.0010187500000000001,-0.0005375,-0.00325,-0.00185,0.0018562500000000003,-0.0005437500000000001,0.00096875,0.0037687500000000004,0.000775,0.0033562500000000003,0.000875,0.00359375
0.2,0.001775,0.00190625,0.00159375,0.0030250000000000003,0.0016375000000000003,0.0023374999999999997,0.00191875,0.00120625,0.0030375000000000003,0.00068125,-0.00059375,0.0023250000000000002,0.0005812500000000001,0.0015625,0.0019500000000000001,0.00235,0.00015625,-0.00074375,-0.00103125,-0.0019312500000000002,-0.0012250000000000002,-0.00234375,-0.0008250000000000001,-0.0007062500000000001
0.30000000000000004,0.000775,0.0023062499999999997,-6.25e-06,0.000925,0.0005375,0.0008375,0.00131875,0.00110625,0.0007375000000000001,0.0014812500000000001,0.0018062500000000001,0.000625,0.0009812500000000001,0.0008625000000000001,0.00215,0.00155,-0.00064375,0.00115625,-0.0012312500000000001,-0.0012312500000000001,-0.001425,-4.3750000000000006e-05,-0.001925,-0.00030625000000000004
0.4,-0.001025,-0.00219375,-0.0007062500000000001,-0.001675,-0.0007625,-0.0011625000000000001,-0.0018812500000000001,-0.0012937500000000002,-0.0015625,0.00018125000000000001,-0.0016937500000000002,-0.0021750000000000003,-0.0011187500000000002,-0.0016375000000000003,-0.0019500000000000001,-0.0019500000000000001,-0.0015437500000000002,-0.00134375,0.0008687500000000001,0.0012687500000000001,0.002575,-0.00034375,0.002275,-0.00110625
0.5,-0.0007250000000000001,-0.00029375,-0.00040625,-0.000875,3.7500000000000003e-05,0.0003375,-0.0011812500000000002,-0.00139375,-0.0007625,-0.00131875,0.00060625,0.000225,-0.00121875,0.0013625,-0.00205,-0.0016500000000000002,0.00175625,0.00045625000000000006,0.0020687500000000003,0.0023687499999999998,7.500000000000001e-05,0.00345625,-0.000325,0.00259375
0.6000000000000001,0.001375,0.00140625,0.00139375,0.001125,0.0016375000000000003,0.0020375000000000002,0.0015187500000000001,0.00260625,0.0018375000000000002,0.0019812500000000004,0.00110625,0.001925,0.00158125,0.0010625,0.00225,0.0029500000000000004,0.00085625,0.00025625,-0.00203125,-0.0024312500000000003,-0.001525,-0.0027437500000000005,7.500000000000001e-05,9.375e-05
0.7000000000000001,0.001275,0.0007062500000000001,-0.00030625000000000004,0.000625,-0.0012625000000000002,0.0004375,-0.00018125000000000001,0.00080625,0.0011375,0.0005812500000000001,0.00080625,-0.0009750000000000001,0.00078125,-0.0001375,0.0019500000000000001,-5e-05,-0.00094375,0.00085625,-0.00013125000000000002,-0.00213125,-0.0008250000000000001,0.00055625,-0.001025,-0.0022062500000000003
0.8,-0.0013250000000000002,-0.0011937500000000001,-0.00050625,-0.0021750000000000003,0.0007375000000000001,-0.0022625,-0.00258125,-0.0011937500000000001,-0.0018625,-0.0015187500000000001,0.00020625000000000003,-0.001175,-0.00181875,-3.7500000000000003e-05,-0.00255,-0.00175,-0.00024375000000000002,-0.0014437500000000002,0.0008687500000000001,0.00246875,0.002875,-0.00084375,0.002375,0.00039375000000000006
0.9,-0.000625,6.25e-06,0.0012937500000000002,0.000625,-6.25e-05,0.0011375,-0.00018125000000000001,0.00030625000000000004,0.0016375000000000003,0.00018125000000000001,6.25e-06,0.000925,-0.00051875,0.00026250000000000004,-0.00075,5e-05,0.0013562500000000003,-4.3750000000000006e-05,0.00076875,-0.00013125000000000002,-2.5e-05,0.0015562500000000001,-0.0008250000000000001,0.00109375
