time(us),ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
0.0,-0.002625,-0.0009562500000000001,-0.0013687500000000002,-0.003225,6.25e-06,-0.0018625,-0.00225625,-0.0014625,-0.0031437500000000003,-0.00099375,-0.0002,-0.0010500000000000002,-0.0013562500000000003,-0.00015625,-0.00309375,-0.0019937500000000003,-0.0008250000000000001,-0.0010500000000000002,0.0009625,0.0027687500000000004,0.00414375,0.00026250000000000004,0.0034187500000000003,0.0017250000000000002
0.1,0.001075,0.00104375,0.00213125,0.0014750000000000002,0.00100625,0.0025375000000000003,0.0015437500000000002,0.0010375,0.00175625,0.00060625,-0.0001,0.00125,-0.0007562500000000001,4.3750000000000006e-05,0.00170625,-0.00019375,0.001275,0.0014500000000000001,0.0014625,0.00106875,-0.00215625,0.0012625000000000002,-0.0005812500000000001,0.0018250000000000002
0.2,0.0009750000000000001,0.0014437500000000002,0.00053125,0.001775,0.00090625,0.0015375,0.00344375,0.0016375000000000003,0.00165625,0.00080625,0.0018,0.00215,0.00124375,0.00244375,0.00290625,0.00240625,0.000275,0.00035000000000000005,-0.0015375,-0.0019312500000000002,-0.00205625,-0.0039375,-0.00068125,2.5e-05
0.30000000000000004,0.00047500000000000005,-0.00065625,0.00043125000000000005,-0.001025,-0.00109375,-0.0021625,-0.00225625,-0.0005625,0.00015625,-0.00019375,-0.0015,-0.0029500000000000004,4.3750000000000006e-05,-0.00165625,-9.375e-05,-0.0024937500000000003,-0.001125,0.00125,0.00026250000000000004,-0.0019312500000000002,0.00024375000000000002,-3.7500000000000003e-05,-0.0005812500000000001,-0.0026750000000000003
0.4,-0.001425,-0.0009562500000000001,-0.00046875,-0.0023250000000000002,-0.00029375,-0.0004625,-0.0010562500000000001,-0.0020625,-0.00204375,-0.00209375,-0.0002,-0.00025,-0.0015562500000000001,-0.00025625,-0.0029937500000000003,-0.0027937500000000002,0.00047500000000000005,-0.0009500000000000001,0.0008625000000000001,0.0030687500000000003,0.00254375,0.0011625000000000001,0.0031187500000000004,0.002625
0.5,0.001275,0.00124375,0.0014312500000000002,0.0015750000000000002,0.00190625,0.0008375,0.00134375,0.0013375000000000001,0.0023562500000000003,0.00140625,0.0,0.00155,0.0015437500000000002,0.0005437500000000001,0.00170625,0.00190625,0.001075,0.00125,0.0001625,-0.00113125,0.00044375,-3.7500000000000003e-05,-0.0009812500000000001,0.0007250000000000001
0.6000000000000001,0.001175,0.00134375,-0.00026875,0.001875,0.00020625000000000003,0.0013375000000000001,0.00114375,0.0007375000000000001,0.00045625000000000006,-9.375e-05,0.002,-0.00035000000000000005,0.00134375,0.00114375,0.0022062500000000003,6.25e-06,-0.000225,0.0008500000000000001,-0.0014375,-0.0034312500000000003,-0.00275625,-0.0024375,-0.00038125,-0.00017500000000000003
0.7000000000000001,0.000275,-0.0009562500000000001,-0.00026875,-0.0018250000000000002,0.00010625000000000001,-0.0015625,-0.0015562500000000001,-0.0012625000000000002,-0.00074375,0.00010625000000000001,-0.0005,-0.0011500000000000002,-0.00065625,-0.0007562500000000001,-0.00229375,-0.0012937500000000002,-0.001025,-0.00015000000000000001,0.0005625,-3.125e-05,0.00124375,0.0004625,0.0009187500000000001,-0.001775
0.8,-0.000625,0.00044375,0.00043125000000000005,0.00017500000000000003,-0.0007937500000000001,0.0010375,0.00044375,-0.0006625000000000001,5.625e-05,-0.00139375,0.0005,-5e-05,-0.00055625,0.0005437500000000001,-0.00219375,-0.0017937500000000002,0.001375,-0.00035000000000000005,0.0012625000000000002,0.0030687500000000003,0.00164375,0.0010625,0.0009187500000000001,0.002625
0.9,0.001275,0.00034375,0.00023125,0.000775,0.00090625,0.0008375,0.0014437500000000002,0.0017375000000000001,0.0010562500000000001,0.00050625,-0.0001,0.0016500000000000002,0.00094375,0.00174375,0.00170625,0.00170625,0.001175,0.00075,-0.0005375,-0.00033125000000000006,-0.00035625,-0.0015375,-0.00068125,-0.000675
