time(us),ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
0.0,-0.002075,-0.00196875,-0.0005375,-0.0024125,0.00028750000000000005,-0.0010187500000000001,-0.0016937500000000002,-0.00060625,-0.0018812500000000001,-0.0012250000000000002,-0.00051875,-0.0008687500000000001,-0.0012687500000000001,0.0011625000000000001,-0.00313125,-0.0011187500000000002,0.0009125000000000001,-6.25e-05,-3.125e-05,-0.001175,-0.0015875000000000002,-0.000325,-0.0005625,-0.0010625
0.1,0.0012250000000000002,0.00043125000000000005,0.0010625,0.0016875,0.0011875,0.00258125,0.00100625,0.00099375,0.00211875,0.001275,0.00048125,0.00203125,0.00023125,0.0008625000000000001,0.00146875,0.00178125,-0.00048750000000000003,0.0010375,-0.0023312500000000004,-0.0014750000000000002,-0.0013875000000000003,-0.003125,-0.0023625000000000005,3.7500000000000003e-05
0.2,-0.00017500000000000003,0.00153125,0.0005625,0.0014875,0.0008875,0.00128125,0.0023062499999999997,0.00159375,0.0015187500000000001,0.0005750000000000001,0.00228125,0.0006312500000000001,0.0006312500000000001,0.0009625,0.00216875,0.0018812500000000001,-0.0015875000000000002,0.0005375,6.875e-05,0.000125,0.0017125,0.000275,0.0019375,-0.0026625
0.30000000000000004,-0.000675,-0.0011687499999999999,-0.0013375000000000001,-0.0017125,-0.0013125,-0.00131875,-0.0016937500000000002,-0.00140625,-0.0005812500000000001,-0.0012250000000000002,-0.0015187500000000001,-0.00246875,-0.0011687499999999999,-0.0016375000000000003,-0.0014312500000000002,-0.00231875,0.0012125,-6.25e-05,0.00216875,0.0018250000000000002,0.0014125000000000001,0.002275,0.0007375000000000001,0.0030375000000000003
0.4,-0.001375,-0.00166875,0.0005625,-0.0011125,0.0006875,-0.0008187500000000001,-0.00049375,-0.00100625,-0.00078125,-0.001025,-0.00121875,-6.875e-05,-0.00096875,-3.7500000000000003e-05,-0.00213125,-0.00051875,0.0010125,0.0012375,-0.00073125,-0.000875,-0.0010875000000000001,-0.001525,-0.0011625000000000001,-0.00026250000000000004
0.5,0.0008250000000000001,0.00023125,0.0010625,0.0019875,0.0011875,0.00178125,0.0013062500000000001,0.00159375,0.00171875,0.001275,0.00128125,0.00213125,0.00043125000000000005,0.0008625000000000001,0.0023687499999999998,0.00338125,-0.0003875,-0.00036250000000000003,6.875e-05,-0.0027750000000000006,-0.0024875,-0.0007250000000000001,-0.0020625,-0.0018625
0.6000000000000001,0.000225,0.00023125,0.0006625000000000001,0.0017875,-0.0001125,0.00048125,0.00020625000000000003,0.0011937500000000001,0.00071875,-0.000125,0.00048125,-0.0006687500000000001,0.00103125,-0.0013375000000000001,0.0020687500000000003,-0.00011875000000000001,-0.0011875,-0.0004625,-3.125e-05,0.001625,0.0026125000000000002,0.00017500000000000003,0.0019375,-0.0004625
0.7000000000000001,-0.0009750000000000001,-0.0006687500000000001,0.0004625,-0.0020125,-0.0005125,-0.00131875,-0.0024937500000000003,-0.00110625,-0.0029812500000000004,-0.001625,-0.00061875,-0.00046875,-0.00046875,0.00036250000000000003,-0.0028312500000000004,-0.00141875,0.0011125,0.0001375,0.0020687500000000003,0.002025,-0.00048750000000000003,0.0026750000000000003,-0.0007625,0.0013375000000000001
0.8,-0.001175,0.00053125,0.0004625,0.0003875,0.0001875,0.0014812500000000001,0.00090625,0.00019375,0.00131875,0.000375,0.00018125000000000001,0.00013125000000000002,-0.0011687499999999999,-0.0003375,-0.00073125,-0.00031875,0.0007125,3.7500000000000003e-05,-0.00153125,-0.0015750000000000002,-0.0009875,-0.001525,-0.00036250000000000003,-0.0005625
0.9,0.00042500000000000003,0.00073125,0.0007625,0.0012875,0.0008875,0.00128125,0.0025062500000000002,0.00209375,-0.00018125000000000001,0.00047500000000000005,0.00138125,0.0012312500000000001,0.00023125,0.0011625000000000001,0.00196875,0.00258125,-0.0018875,0.0001375,-0.00053125,-0.001075,-0.0006875,-2.5e-05,-0.00026250000000000004,-0.0013625
1.0,-0.00047500000000000005,3.125e-05,-0.0003375,-0.0009125000000000001,-0.0013125,-0.0009187500000000001,0.00020625000000000003,0.00029375,0.00121875,0.0009750000000000001,-0.00011875000000000001,-0.0012687500000000001,-0.00036875000000000005,-0.0015375,0.00056875,-0.00011875000000000001,0.0003125,-0.0004625,0.0008687500000000001,0.002725,0.0018125,0.00017500000000000003,0.0030375000000000003,0.0005375
1.1,-0.000375,-0.0008687500000000001,-0.0006375,-0.0013125,0.0001875,0.00028125,-0.00089375,-0.00060625,-0.00208125,-0.001125,-0.00011875000000000001,-0.0018687500000000002,-0.00146875,-0.00023750000000000003,-0.00093125,-0.0016187500000000002,0.0006125000000000001,0.0004375,0.00046875,0.000325,-0.0013875000000000003,0.00017500000000000003,-0.0008625000000000001,0.0011375
1.2000000000000002,-0.001175,-0.00046875,0.00026250000000000004,0.0008875,8.750000000000001e-05,8.125e-05,0.0007062500000000001,-0.00010625000000000001,0.00041875,0.0009750000000000001,-0.00021875,0.0012312500000000001,0.0006312500000000001,0.0007625,0.0006687500000000001,0.0005812500000000001,0.0006125000000000001,0.0004375,-0.0014312500000000002,-0.001975,-0.0011875,-0.0018250000000000002,0.0004375,-6.25e-05
1.3,-0.000275,-0.00026875,0.0001625,0.00048750000000000003,0.00048750000000000003,-1.8750000000000002e-05,0.00150625,0.0006937500000000001,0.00071875,0.0005750000000000001,8.125e-05,-0.00046875,-0.00026875,0.0013625,0.0013687500000000002,-0.00031875,-0.0015875000000000002,-0.0005625,0.00036875000000000005,-0.001875,0.0007125,0.001175,-0.0007625,-0.0017625000000000002
1.4000000000000001,-0.000275,-0.00156875,-0.0015375,-0.00021250000000000002,-0.0008125,-0.00031875,-0.00149375,-0.00060625,-0.00138125,0.000375,-0.00141875,0.00023125,-0.0011687499999999999,-0.0007375000000000001,-0.00053125,-1.8750000000000002e-05,-0.0006875,-0.0007625,0.0006687500000000001,0.0013250000000000002,0.0011125,0.0009750000000000001,0.0006375,0.0011375
