number,operator,date,shot,TFoffset,d-tacq,TFdtacq,comment,CB1[kV],Start [us],Crowbar [us],CB2[kV],delay[us],Crowbar [us],TF[kV],delay[us],Solenoid,delay,EF[A],gas,gas pressure,delay[s],予備電離,fast camera ,width,ショットの種類,Magnetic Probe comments,Max(PSI),Max(PSI),Gun[kV],Gun_delay[us],,DopplerDelay,Dopplerwidth[μs],SXR exposure,SXR interval,Gain of Framing,Gain of CMOS,Period (Start time)
927,"Fujikawa,Funato",210120,1,,,,TFオンリー,39kv,,なし,39kv,,,3kv,,,,150A,He,,,,,,,,,,,,,,,,,,,
928,,,2,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,,,3,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,,4,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,,5,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,,6,,,,真空磁場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,,,7,,,,成功 R=0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,,,8,,,,R=0.28 失敗,,,,,,,,,,,,,7.8mtorr,,,,,,,,,,,,,,,,,,
935,,,9,,,,成功,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,,,10,,,,R=0.35 探針交換 susφ１ｍｍ,,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,
937,,,11,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,,,12,,,,成功 磁気面オワタ,,,,,,,,,,,,,6.0mtorr,,,,,,,,,,,,,,,,,,
939,,,13,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,,,14,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,,,15,,,,R = 0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,,,16,,,,TFオンリー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,,,17,,,,テスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,,,18,,,,テスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,,,19,,,,テスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,,,20,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,,21,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,,22,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,,23,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,,24,,,,成功,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,,,25,,,,失敗,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
952,,,26,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,,,27,,,,R = 0.22 失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,,,28,,,,成功,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,,,29,,,,R ＝ 0.16 成功,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
956,,,30,,,,R=0.10 失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,,,31,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,,,32,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,,,33,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,,34,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,,,35,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,,,36,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,,,37,,,,成功,,,,,,,,,,,,,10．8mtorr,,,,,,,,,,,,,,,,,,
964,"Fujikawa,Funato",210122,1,,,,TFのみ Ar タングステン探針 印加35V,39kV,,,39kV,,,3kV,,,,150,Ar,,,,,,,,,,,,,,,,,,,
965,,,2,,,,真空磁場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,,,3,,,,R=0.35 失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,,,4,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,,,5,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,,,6,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,,,7,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,,,8,,,,CB2＋TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,,,9,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,,,10,,,,成功,,,,,,,,,,,,,13mtorr,,,,,,,,,,,,,,,,,,
974,,,11,,,,R = 0.28 失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,,,12,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,,,13,,,,CB2＋TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,,,14,,,,CB2＋TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,,,15,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,,,16,,,,成功 波形？,,,,,,,,,,,,,13mtorr,,,,,,,,,,,,,,,,,,
980,,,17,,,,CB2＋TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,,,18,,,,CB2＋TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,,,19,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,,,20,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,,21,,,,成功,,,,,,,,,,,,,15mtorr,,,,,,,,,,,,,,,,,,
985,,,22,,,,成功,,,,,,,,,,,,,26mtorr,,,,,,,,,,,,,,,,,,
986,,,23,,,,CB2先に放電、失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,,,24,,,,成功,,,,,,,,,,,,,20.8mtorr,,,,,,,,,,,,,,,,,,
988,,,25,,,,成功,,,,,,,,,,,,,9mtorr,,,,,,,,,,,,,,,,,,
989,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,,,27,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,,,28,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,,,29,,,,成功 磁気面クソ オーバーフロー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,,,30,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,,,31,,,,CB1＋TF ここから印加100V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,,,32,,,,放電タイミングずれ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,,,33,,,,放電タイミングずれ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,,,34,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,,,35,,,,成功 R=0.28,,,,,,,,,,,,,4.0mtorr,,,,,,,,,,,,,,,,,,
999,,,36,,,,R=0.35 スイープし直し 失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,,37,,,,放電タイミングずれ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,,38,,,,pf放電せず,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,,,39,,,,成功,,,,,,,,,,,,,11.2mtorr,,,,,,,,,,,,,,,,,,
1003,,,40,,磁気無,,R = 0.30失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,,41,,磁気無,,CB2+TF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,,,42,,磁気無,,テスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,,,43,,磁気無,,真空磁場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,,,44,,磁気無,,テスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,,,45,,磁気無,,テスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,,,46,,磁気無,,成功,,,,,,,,,,,,,11.6mtorr,,,,,,,,,,,,,,,,,,
1010,,,47,,磁気無,,成功,,,,,,,,,,,,,11.6mtorr,,,,,,,,,,,,,,,,,,
1011,,,48,,磁気無,,R=0.26 CB1スイングしていない,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,,,49,,磁気無,,ずれた,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,,,50,,磁気無,,成功,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1014,,,51,,磁気無,,R=0.22 成功,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1015,,,52,,磁気無,,CB2+TF,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1016,,,53,,磁気無,,ずれている,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1017,,,54,,,,失敗,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1018,,,55,,,,成功(合体ダメ),,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1019,,,56,,,,R = 0.18 CB1遅れ,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1020,,,57,,,,磁気面おかしい？？,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1021,,,58,,,,磁気面おかしい？？,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1022,,,59,,,,失敗,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1023,,,60,,,,磁気面おかしい？？,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1024,,,61,,,,CB1遅れ,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1025,,,62,,,,テスト,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1026,,,63,,,,失敗,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1027,,,64,,,,成功？,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1028,,,65,,,,R=0.14 成功？,,,,,,,,,,,,,10.4mtorr,,,,,,,,,,,,,,,,,,
1029,,,66,,,,タイミング少しずれ？,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1030,,,67,,,,成功？,,,,,,,,,,,,,11.4mtorr,,,,,,,,,,,,,,,,,,
1031,,,68,,,,R＝0.10 多分失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,,,69,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,,,70,,,,成功？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,,,71,,,,成功？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,,,72,,,,ずれ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,,,73,,,,成功？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,,,74,,,,R＝0.26 成功？,,,,,,,,,,,,,10.4mtorr,,,,,,,,,,,,,,,,,,
1038,,,75,,,,R=0.30,,,,,,,,,,,,,10.4mtorr,,,,,,,,,,,,,,,,,,
1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,"Tanaka,Fujikjawa",210123,1,,,,Tfonly,39kv,,,39kv,,,3kv,,,,150A,水素,,,,,,,,,,,,,,,,,,,
1041,,,2,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,,,3,,,,CB1セルフクローバー 失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,,,4,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,,,5,,,,真空磁場 ch16浮遊電位計測,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,,,6,,,,テスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,,,7,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,,,8,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,,,9,,,,テスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,,,10,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,,,11,,,,テスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,,,12,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,,,13,,,,失敗 TFのみ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,,,14,,,,ずれた,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,,,15,,,,成功,,,,,,,,,,,,,7.2mtorr,,,,,,,,,,,,,,,,,,
1055,,,16,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,,,17,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,,,18,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,"Tanaka,Funato,Takeda,Fujikawa,",210124,1,,,,Tfonly 失敗,39kv,,,39kv,,,3kv,,,,150A,水素,,,,,,,,,,,,,,,,,,,
1059,,,2,,,,テスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,,,3,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,,,4,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,,,5,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,,,6,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,,,7,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,,,8,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,,,9,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,,,10,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,,,11,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,,,12,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,,,13,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,,,14,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,,,15,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,,,16,,,,Tfonly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,,,17,,,,真空磁場 失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,,,18,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,,,19,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,,,20,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,,,21,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,,,22,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,,,23,,,,真空磁場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,,,24,,,,浮遊電位テスト（差動 ch1のみ） 失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,,,25,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,,,26,,,,PF放電せず,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,,,27,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,,,28,,,,浮遊電位テスト（差動 ch1のみアースコンセント）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,29,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,,,30,,,,成功,,,,,,,,,,,,12.2mtorr,,,,,,,,,,,,,,,,,,,
1088,,,31,,,,成功 ちょっとずれている,,,,,,,,,,,,9.2mtorr,,,,,,,,,,,,,,,,,,,
1089,,,32,,,,成功 ch1のみ ch1,,,,,,,,,,,,7.4mtorr,,,,,,,,,,,,,,,,,,,
1090,,,33,,,,成功（静電データなし）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,,,34,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,,,35,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,,,36,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,,,37,,,,失敗 差動プローブ1chのみ 入力ch14 出力1ch Z = -13cm R=0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,,,38,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,,,39,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,,,40,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,,,41,,,,成功,,,,,,,,,,,,8.８mtorr,,,,,,,,,,,,,,,,,,,
1099,,,42,,,,R=0.17 成功,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,,,43,,,,R=0.195 失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,,,44,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,,,45,,,,成功 R＝0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,,,46,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,,,47,,,,CB2とび 失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,,,48,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,,,49,,,,ここから1chずつ浮遊電位計測 ch7 r = 0.29 shippai ch2に入力,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,,,50,,,,成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1108,,,51,,,,ch=9失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1109,,,52,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1110,,,53,,,,成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1111,,,54,,,,ch=11 失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1112,,,55,,,,成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1113,,,56,,,,ch=13 成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1114,,,57,,,,ch=15 失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1115,,,58,,,,成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1116,,,59,,,,ch=17 成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1117,,,60,,,,ch=19 失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1118,,,61,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1119,,,62,,,,成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1120,,,63,,,,R =0.26 ch7 失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1121,,,64,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1122,,,65,,,,成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1123,,,66,,,,ch9 成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1124,"Tanaka,Funato,Takeda,Fujikawa,",210125,67,,,,ch11 失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1125,,,68,,,,成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1126,,,69,,,,ch13 失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1127,,,70,,,,CB2とび 失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1128,,,71,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1129,,,72,,,,テスト,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1130,,,73,,,,PF放電せず,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1131,,,74,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1132,,,75,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1133,,,76,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1134,,,77,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1135,,,78,,,,成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1136,,,79,,,,ch15 失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1137,,,80,,,,成功？,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1138,,,81,,,,ch17 成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1139,,,82,,,,ch19 成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1140,,,83,,,,ch15 失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1141,,,84,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1142,,,85,,,,R ＝ 0.23 ch15 成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1143,,,86,,,,ch7 成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1144,,,87,,,,ch9 失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1145,,,88,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1146,,,89,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1147,,,90,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1148,,,91,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1149,,,92,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1150,,,93,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1151,,,94,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1152,,,95,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1153,,,96,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1154,,,97,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1155,,,98,,,,成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1156,,,99,,,,ch11 成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1157,,,100,,,,ch13 失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1158,,,101,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1159,,,102,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1160,,,103,,,,成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1161,,,104,,,,ch17 失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1162,,,106,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1163,,,107,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1164,,,108,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1165,,,109,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1166,,,110,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1167,,,111,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1168,,,112,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1169,,,113,,,,成功,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1170,,,114,,,,ch19 しっぱい,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1171,,,115,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1172,,,116,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1173,,,117,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1174,,,118,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1175,,,119,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1176,,,120,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1177,,,121,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1178,,,122,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1179,,,123,,,,成功 番号ないCSVが成功ショット,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1180,,,124,,,,R=0.20 ch7 失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1181,,,125,,,,失敗,,,,,,,,,,,,8.8mtorr,,,,,,,,,,,,,,,,,,,
1182,,,126,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,,,127,,,,放電タイミングずれ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,,,128,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,,,129,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,,,130,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,,,131,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,,,132,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,,,133,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,,,134,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,,,135,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,,,136,,,,成功,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,,,137,,,,ch9 失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,,,138,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,,,139,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,,,140,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,,,141,,,,失敗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
