time(us),ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
0.0,-0.12826250000000003,-0.03835,-0.058325,-0.08848750000000001,-0.14975,-0.11942500000000002,-0.06821250000000001,-0.09427500000000001,-0.08445,-0.10395,-0.1250125,-0.0714,-0.1974875,-0.1308125,-0.09791250000000001,-0.1102625,-0.08696250000000001,-0.15622500000000003,-0.1849875,-0.1010125,-0.1484375,-0.137275,-0.1270125,-0.4096
0.1,-0.12926250000000003,-0.036950000000000004,-0.056525000000000006,-0.0866875,-0.14855000000000002,-0.11842500000000002,-0.0670125,-0.093475,-0.08385000000000001,-0.10435000000000001,-0.1272125,-0.069,-0.1986875,-0.12841249999999998,-0.09611250000000002,-0.11066250000000001,-0.08416250000000002,-0.154025,-0.1849875,-0.10121250000000001,-0.1498375,-0.13767500000000002,-0.12841249999999998,-0.4096
0.2,-0.12826250000000003,-0.03675,-0.055925,-0.08608750000000001,-0.14855000000000002,-0.11842500000000002,-0.0670125,-0.09227500000000001,-0.08285000000000001,-0.10435000000000001,-0.1220125,-0.0702,-0.1986875,-0.12861250000000002,-0.0953125,-0.10966250000000001,-0.08736250000000001,-0.156025,-0.1863875,-0.10321250000000001,-0.1476375,-0.138475,-0.1272125,-0.4096
0.30000000000000004,-0.1260625,-0.03595,-0.057325,-0.08448750000000001,-0.14815,-0.117025,-0.06561249999999999,-0.09227500000000001,-0.08185,-0.10355000000000002,-0.12341250000000001,-0.0722,-0.19488750000000002,-0.1298125,-0.0937125,-0.1092625,-0.0879625,-0.15622500000000003,-0.18658750000000002,-0.1030125,-0.14923750000000002,-0.138475,-0.12661250000000002,-0.4096
0.4,-0.12826250000000003,-0.03955,-0.05852500000000001,-0.08708750000000001,-0.15055000000000002,-0.11842500000000002,-0.06761249999999999,-0.09467500000000001,-0.08205000000000001,-0.10455000000000002,-0.1258125,-0.0722,-0.1970875,-0.1308125,-0.09791250000000001,-0.10966250000000001,-0.08496250000000001,-0.15482500000000002,-0.18478750000000002,-0.1020125,-0.14723750000000002,-0.13507500000000003,-0.1260125,-0.4096
0.5,-0.12686250000000002,-0.03755000000000001,-0.057925000000000004,-0.08448750000000001,-0.14895000000000003,-0.118025,-0.0660125,-0.091075,-0.08405000000000001,-0.10475,-0.12461250000000001,-0.0712,-0.1976875,-0.13061250000000002,-0.0957125,-0.10786250000000001,-0.0861625,-0.154625,-0.1871875,-0.10401250000000001,-0.1504375,-0.13867500000000002,-0.1278125,-0.4096
0.6000000000000001,-0.12886250000000002,-0.040350000000000004,-0.056125,-0.0852875,-0.14975,-0.119025,-0.06661249999999999,-0.093475,-0.08265,-0.10455000000000002,-0.12361250000000001,-0.0718,-0.1990875,-0.1304125,-0.0947125,-0.1104625,-0.0867625,-0.155025,-0.18658750000000002,-0.1030125,-0.1480375,-0.13647499999999999,-0.1268125,-0.4096
0.7000000000000001,-0.1280625,-0.03935,-0.054925,-0.08608750000000001,-0.14895000000000003,-0.11822500000000001,-0.06641250000000001,-0.092075,-0.08405000000000001,-0.10455000000000002,-0.12341250000000001,-0.0712,-0.1984875,-0.1302125,-0.09611250000000002,-0.1112625,-0.08536250000000001,-0.155025,-0.18778750000000002,-0.1020125,-0.14923750000000002,-0.13747499999999999,-0.12801250000000003,-0.4096
0.8,-0.1272625,-0.037149999999999996,-0.055925,-0.0858875,-0.14815,-0.119025,-0.06741250000000001,-0.09147500000000001,-0.08365,-0.10535000000000001,-0.1230125,-0.0728,-0.1956875,-0.12861250000000002,-0.0935125,-0.1092625,-0.0857625,-0.155625,-0.1861875,-0.10221250000000001,-0.14823750000000002,-0.137275,-0.1272125,-0.4096
0.9,-0.1270625,-0.03835,-0.056525000000000006,-0.08548750000000001,-0.14775,-0.120025,-0.0652125,-0.09327500000000001,-0.08305000000000001,-0.10355000000000002,-0.12361250000000001,-0.072,-0.1966875,-0.1318125,-0.0947125,-0.1084625,-0.08736250000000001,-0.15582500000000002,-0.1861875,-0.10021250000000001,-0.1484375,-0.13647499999999999,-0.1268125,-0.4096
1.0,-0.12866249999999999,-0.03875,-0.057725,-0.0858875,-0.14915,-0.119625,-0.06541250000000001,-0.09227500000000001,-0.08345,-0.10435000000000001,-0.1238125,-0.06860000000000001,-0.19828750000000003,-0.12941249999999999,-0.0955125,-0.1090625,-0.0851625,-0.153425,-0.1851875,-0.1018125,-0.1484375,-0.135275,-0.1278125,-0.4096
1.1,-0.12886250000000002,-0.038950000000000005,-0.056125,-0.0872875,-0.14755000000000001,-0.119825,-0.0670125,-0.091075,-0.08365,-0.10475,-0.12441250000000001,-0.07,-0.1970875,-0.12961250000000002,-0.0953125,-0.1102625,-0.0867625,-0.155025,-0.18758750000000002,-0.1030125,-0.15023750000000002,-0.13767500000000002,-0.12761250000000002,-0.4096
1.2000000000000002,-0.1280625,-0.03775,-0.057725,-0.0848875,-0.14775,-0.117625,-0.0652125,-0.091075,-0.08305000000000001,-0.10535000000000001,-0.12341250000000001,-0.0714,-0.1964875,-0.1302125,-0.0947125,-0.1104625,-0.0867625,-0.155625,-0.1879875,-0.1018125,-0.1486375,-0.13667500000000002,-0.1264125,-0.4096
1.3,-0.12786250000000002,-0.03935,-0.057925000000000004,-0.0880875,-0.14915,-0.12122500000000001,-0.06721250000000001,-0.095075,-0.08465,-0.10675,-0.1238125,-0.0712,-0.19728750000000003,-0.13161250000000002,-0.0955125,-0.10886250000000001,-0.0851625,-0.155025,-0.1859875,-0.1030125,-0.1488375,-0.13507500000000003,-0.1260125,-0.4096
1.4000000000000001,-0.1280625,-0.039150000000000004,-0.056525000000000006,-0.0868875,-0.14815,-0.11742500000000002,-0.0648125,-0.092475,-0.08285000000000001,-0.10615000000000001,-0.12561250000000002,-0.071,-0.19788750000000002,-0.1310125,-0.0981125,-0.1104625,-0.08496250000000001,-0.15422500000000003,-0.1861875,-0.1038125,-0.1504375,-0.13607500000000003,-0.1274125,-0.4096
1.5,-0.12786250000000002,-0.03775,-0.057725,-0.08708750000000001,-0.14895000000000003,-0.11822500000000001,-0.0670125,-0.09147500000000001,-0.08125,-0.10535000000000001,-0.1242125,-0.07060000000000001,-0.1964875,-0.1292125,-0.09511250000000002,-0.1092625,-0.0851625,-0.155025,-0.1883875,-0.10261250000000001,-0.1490375,-0.13707500000000003,-0.1282125,-0.4096
1.6,-0.12926250000000003,-0.03855,-0.058125,-0.0862875,-0.14915,-0.11922500000000001,-0.0670125,-0.090875,-0.08345,-0.10375,-0.1228125,-0.0718,-0.19828750000000003,-0.1308125,-0.0953125,-0.11086250000000002,-0.0875625,-0.154625,-0.18758750000000002,-0.1028125,-0.1478375,-0.13747499999999999,-0.12761250000000002,-0.4096
1.7000000000000002,-0.1290625,-0.037950000000000005,-0.057125,-0.0862875,-0.14815,-0.118625,-0.06821250000000001,-0.09367500000000001,-0.08425,-0.10475,-0.1230125,-0.0718,-0.1966875,-0.1302125,-0.0965125,-0.1110625,-0.0861625,-0.155025,-0.18658750000000002,-0.1024125,-0.1490375,-0.13547499999999998,-0.12841249999999998,-0.4096
