66	853.0171	382.0332	0.0046	13.032	5.41888
67	829.9775	384.5573	0.0046	17.45348	7.050837
68	808.9878	390.1536	0.0046	17.1829	6.928689
69	786.7981	390.6417	0.004697564	14.0527	7.477212
71	743.5616	394.1124	0.0046	11.35401	5.628742
72	722.4769	388.7579	0.0046	17.70785	5.261215
73	699.1645	387.0208	0.0046	13.85898	4.860237
74	679.5747	394.2164	0.0046	10.48759	10.45105
78	584.3401	393.8514	0.0046	12.19579	15.58418
79	560.9686	397.2527	0.0046	8.855803	25.10796
80	538.7698	396.7269	0.0046	11.8659	13.81933
81	519.0064	398.2864	0.0046	13.41818	9.563201
85	432.0369	405.0693	0.0046	12.58404	17.32577
86	409.9822	405.2464	0.0046	11.42953	21.92209
87	386.4373	402.9659	0.0046	11.03232	19.05819
88	365.9444	402.7701	0.0046	13.03388	12.12696
43	648.8349	635.9211	0.004570224	13.93919	8.957216
46	581.633	639.0438	0.004578078	10.55949	14.95666
47	558.8292	638.6667	0.004586292	11.52638	9.543694
48	539.0739	639.0365	0.004573643	9.561544	18.06189
50	492.94	635.725	0.004579984	9.082634	6.40406
51	472.744	637.8601	0.004571315	10.60715	4.764538
52	451.2032	635.4252	0.004577188	8.999512	14.70654
53	429.1868	635.372	0.004570502	9.350193	8.863739
20	446.9471	855.5529	0.004641454	11.64576	8.086486
21	426.2472	855.4036	0.004650122	11.29437	11.59718
22	405.817	851.1595	0.004652778	8.547671	7.369003
23	382.2468	849.3657	0.004642715	8.079992	5.543242
